0.125;22.65517;22.50575;0.1494222
0.1375;22.46029;22.31782;0.1424687
0.15;22.29753;22.16113;0.1364037
0.1625;22.15955;22.0285;0.1310527
0.175;22.04108;21.91479;0.1262859
0.1875;21.93824;21.81624;0.1220042
0.2;21.84813;21.73;0.1181305
0.21875;21.73207;21.61911;0.1129551
0.2375;21.63414;21.52573;0.1084055
0.25625;21.55038;21.44602;0.1043651
0.275;21.47791;21.37717;0.1007455
0.29375;21.41459;21.31711;0.09747846
0.3125;21.35877;21.26426;0.09451013
0.33125;21.30919;21.21739;0.09179765
0.35;21.26485;21.17554;0.08930624
0.3875;21.18887;21.104;0.08487748
0.425;21.12612;21.04507;0.08104858
0.5;21.02847;20.95374;0.07472619
0.625;20.91707;20.85023;0.06683996
0.75;20.84223;20.78121;0.06101909
0.875;20.78841;20.73191;0.05649568
1;20.74778;20.69493;0.05284794
1.25;20.69041;20.64315;0.04726476
1.5;20.65176;20.60862;0.04314465
1.75;20.62389;20.58394;0.03994691
2;20.60279;20.56542;0.03736992
2.375;20.57924;20.54494;0.03429872
2.75;20.56192;20.53004;0.03187743
3.125;20.5486;20.5187;0.02990003
3.5;20.53802;20.50978;0.02824803
4.25;20.52226;20.49663;0.02562929
5;20.51103;20.4874;0.02363134
6.25;20.49802;20.47688;0.02113626
7.5;20.48911;20.46982;0.01929115
8.75;20.48258;20.46472;0.01786514
10;20.47757;20.46085;0.01671481
12.5;20.47028;20.45534;0.01494491
15;20.4652;20.45156;0.01363991
17.5;20.46139;20.44875;0.0126315
20;20.45838;20.44657;0.01181617
23.75;20.45487;20.44402;0.01084336
27.5;20.45211;20.44203;0.01007912
31.25;20.44985;20.4404;0.009452636
35;20.44793;20.439;0.008930219
42.5;20.44479;20.43669;0.008101963
50;20.44224;20.43477;0.007469932
62.5;20.43873;20.43205;0.006680563
75;20.43578;20.42968;0.006096984
87.5;20.43315;20.42751;0.005644986
100;20.43074;20.42546;0.005280734
125;20.4263;20.42158;0.004721217
150;20.42218;20.41787;0.004308546
175;20.41826;20.41427;0.003988637
200;20.41445;20.41072;0.0037306
237.5;20.40892;20.4055;0.003422015
275;20.40351;20.40033;0.00317933
312.5;20.39817;20.39519;0.002981329
350;20.3929;20.39008;0.002816172
425;20.38246;20.37991;0.002554267
500;20.37212;20.36977;0.002354038
625;20.35513;20.35302;0.002103147
750;20.33823;20.33631;0.001918023
875;20.32139;20.31962;0.00177442
1000;20.3046;20.30294;0.001658747
1250;20.27146;20.26998;0.001480232
1500;20.23838;20.23703;0.001348738
1750;20.20534;20.2041;0.001246791
2000;20.17235;20.17118;0.001164722
2250;20.14006;20.13897;0.00109555
2500;20.1078;20.10676;0.001037146
2750;20.07555;20.07456;0.0009870033
3000;20.04331;20.04237;0.0009433485
3250;20.01106;20.01016;0.0009048985
3500;19.97883;19.97796;0.0008707307
4000;19.91441;19.9136;0.0008123528
4500;19.8518;19.85104;0.0007629086
5000;19.78923;19.78851;0.0007212233
5500;19.72666;19.72598;0.0006854815
6000;19.66412;19.66347;0.0006543929
6500;19.60332;19.60269;0.0006264202
7000;19.54254;19.54194;0.0006015966
8000;19.42101;19.42045;0.0005593075
9000;19.30283;19.30231;0.0005237214
10000;19.18474;19.18425;0.0004938512
12500;18.90332;18.90288;0.0004422247
15000;18.62204;18.62165;0.0003907712
17500;18.35899;18.35863;0.0003594934
20000;18.0962;18.09587;0.0003283872
22500;17.87097;17.87065;0.0003133003
25000;17.64594;17.64564;0.0002982954
27500;17.42091;17.42062;0.0002832905
30000;17.19588;17.19561;0.0002682856
32500;16.97084;16.97059;0.0002532807
35000;16.74581;16.74557;0.0002382758
40000;16.29608;16.29587;0.0002083261
45000;15.93867;15.93848;0.0001949648
50000;15.58159;15.58141;0.0001816635
55000;15.22452;15.22435;0.0001683621
60000;14.86773;14.86757;0.0001550852
65000;14.57707;14.57692;0.0001473237
70000;14.2867;14.28656;0.0001395866
80000;13.7062;13.70608;0.000124126
90000;13.22417;13.22406;0.0001139433
100000;12.74273;12.74262;0.0001037862
125000;11.83294;11.83285;8.914086E-05
150000;10.92385;10.92377;7.451752E-05
175000;10.28336;10.28329;6.689286E-05
200000;9.643586;9.643526;5.928428E-05
225000;9.220426;9.22037;5.560935E-05
250000;8.797615;8.797563;5.194075E-05
275000;8.374804;8.374755;4.827216E-05
300000;7.952296;7.952251;4.460767E-05
325000;7.683108;7.683065;4.302137E-05
350000;7.414222;7.414181;4.143917E-05
400000;6.876634;6.876596;3.827666E-05
450000;6.500965;6.500929;3.67826E-05
500000;6.125602;6.125567;3.529144E-05
550000;5.846196;5.846162;3.459474E-05
600000;5.566999;5.566965;3.389962E-05
650000;5.349478;5.349445;3.362054E-05
700000;5.132107;5.132073;3.334239E-05
800000;4.781652;4.781618;3.324434E-05
900000;4.491542;4.491509;3.340223E-05
1000000;4.24618;4.246147;3.369905E-05
1200000;3.850531;3.850497;3.445546E-05
1400000;3.541814;3.541779;3.521699E-05
1600000;3.291373;3.291337;3.587295E-05
1800000;3.082242;3.082205;3.638949E-05
2000000;2.903697;2.90366;3.676623E-05
2200000;2.74858;2.748543;3.701693E-05
2400000;2.611955;2.611918;3.715993E-05
2600000;2.490234;2.490197;3.721435E-05
2800000;2.380773;2.380736;3.719773E-05
3000000;2.281558;2.281521;3.712539E-05
3200000;2.19103;2.190993;3.701023E-05
3400000;2.107954;2.107917;3.686289E-05
